Bald Knob	BKNO	-26.776	152.893	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902845
Balgowan	BALG	-27.2479	151.695	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	141210
Ballandean	BALL	-28.799	151.842	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351883
Ballard	BALA	-27.4896	151.967	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704427
Ballaroo	BALR	-27.1163	148.617	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841121
Ballogie	BALO	-26.3565	151.535	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765105
Balmoral	BALM	-27.4557	153.067	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351895
Balmoral Ridge	BRID	-26.7403	152.896	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704433
Balnagowan	BALN	-21.1176	149.023	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625334
BAMAGA	BAMA	-10.8906	142.393	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351901
BAMBOO	BAMB	-16.3773	145.387	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704445
Banana	BANA	-24.4702	150.128	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351897
Banks Creek	BCRK	-27.4241	152.706	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351898
Banks Pocket	BPOC	-26.1529	152.672	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563595
Banksia Beach	BBEA	-27.0452	153.141	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420781
Bannockburn	BANN	-27.7539	153.192	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625292
Banyo	BANY	-27.3758	153.076	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841111
Bapaume	BAPA	-28.5664	151.829	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282025
Baralaba	BARA	-24.1811	149.811	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563584
Barambah	BARM	-26.3252	152.167	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351915
Barcaldine	BARC	-23.552	145.289	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902809
Bardon	BARD	-27.4635	152.98	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704394
Bargara	BARG	-24.8149	152.463	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979856
Barker Creek Flat	BCFL	-26.6482	151.946	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210108
Barlil	BARL	-26.2045	151.886	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979855
Barney Point	BPOI	-23.8568	151.271	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282033
Barney View	BVIE	-28.2609	152.781	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765074
Barramornie	BARR	-27.0133	150.061	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765075
BARRINE	BARI	-17.232	145.621	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979851
BARRON	BARO	-16.8739	145.698	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704402
BARRON GORGE	BGOR	-16.8676	145.675	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902787
BARWIDGI	BARW	-17.6477	144.64	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841099
BASILISK	BASI	-17.6602	145.992	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210089
Basin Pocket	BPOK	-27.6011	152.773	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902799
Battery Hill	BHIZ	-26.7776	153.135	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902792
Bauple	BAUP	-25.8132	152.618	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	489653
Bauple Forest	BFOR	-25.878	152.655	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704481
Bayrick	BAYR	-25.4791	146.012	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563694
BAYVIEW HEIGHTS	BHEG	-16.9583	145.732	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625391
BEACH HOLM	BHOL	-19.2337	146.654	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282050
Beachmere	BEAC	-27.1291	153.052	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	141274
Beaconsfield	BEAO	-21.0923	149.175	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282062
BEATRICE	BEAT	-17.5421	145.606	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351947
Beaudesert	BEAU	-27.9863	152.996	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979957
Beaver Rock	BROC	-25.5098	152.804	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841211
Beebo	BEEB	-28.7227	150.967	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420804
Beecher	BEEC	-23.8956	151.204	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979959
Beechmont	BEEH	-28.1258	153.188	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979945
Beelbi Creek	BCRZ	-25.2926	152.627	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765175
Beenaam Valley	BVAL	-26.1918	152.819	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210119
Beenleigh	BEEN	-27.7162	153.202	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282064
Beerburrum	BEER	-26.9526	152.964	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420829
Beerwah	BEEW	-26.857	152.957	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625394
Begonia	BEGO	-27.5052	148.316	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902890
Beilba	BEIL	-25.5308	148.771	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420816
BELGIAN GARDENS	BGAR	-19.2453	146.799	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841193
Belivah	BELI	-27.7573	153.186	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351965
Bell	BELL	-26.9325	151.449	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420821
Bella Creek	BCRY	-26.4787	152.566	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210122
Bellara	BELA	-27.0631	153.153	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625355
Bellbird Park	BPAR	-27.6372	152.883	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841173
Bellbowrie	BELB	-27.562	152.887	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563660
BELLENDEN KER	BKER	-17.2715	145.92	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704448
BELLEVUE	BELE	-16.6426	144.268	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	489705
Belli Park	BPAK	-26.4752	152.796	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563653
Bellmere	BELM	-27.0892	152.927	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	489699
Bells Bridge	BBRI	-26.1246	152.574	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765131
Bellthorpe	BELT	-26.848	152.715	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979925
Belmont	BELO	-27.505	153.131	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	141281
Benair	BENA	-26.647	151.707	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210151
Benarkin	BENR	-26.8871	152.138	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902851
Benarkin North	BNOR	-26.8572	152.15	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420848
Benobble	BENO	-27.9951	153.162	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841165
Benowa	BENW	-28.0058	153.387	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	704472
BENTLEY PARK	BPAY	-17.0094	145.735	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625367
Berajondo	BERA	-24.6167	151.846	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282174
Berat	BERT	-28.0462	152.056	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563735
Bergen	BERG	-27.257	151.905	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902409
Berserker	BERS	-23.3628	150.523	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210735
Bethania	BETH	-27.6944	153.156	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490289
BIBOOHRA	BIBO	-16.9147	145.418	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	978949
Biddaddaba	BIDD	-27.9867	153.111	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282169
Biddeston	BIDE	-27.5581	151.734	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841223
Bidwill	BIDW	-25.5844	152.72	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	978955
Biggenden	BIGG	-25.511	152.046	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140325
Biggera Waters	BWAT	-27.9342	153.4	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765710
Bilinga	BILI	-28.1599	153.51	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282159
Billa Billa	BBIL	-28.1452	150.288	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765708
Biloela	BILO	-24.4013	150.511	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140348
Binna Burra	BBUR	-28.1974	153.187	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282146
Birdsville	BIRD	-25.9	139.367	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490281
Birkdale	BIRK	-27.4984	153.207	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841232
Birnam	BIRN	-27.489	151.922	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	978975
Birtinya	BIRT	-26.7455	153.117	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703494
Black Duck Creek	BDCR	-27.8983	152.212	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563723
Black Mountain	BMON	-26.4188	152.854	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140297
Black Snake	BSNA	-26.225	152.269	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	624944
Blackall	BLAC	-24.4246	145.466	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	419858
BLACKBULL	BLAB	-17.97	141.479	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351519
Blackbutt	BLAK	-26.8852	152.101	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140301
Blackbutt North	BNOT	-26.8643	152.113	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	978983
Blackbutt South	BSOU	-26.9001	152.099	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282134
Blacks Beach	BBEC	-21.0591	149.193	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765745
Blacksoil	BLAS	-27.5771	152.707	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490246
Blackstone	BLAT	-27.629	152.796	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	419842
Blackwater	BLAW	-23.5857	148.88	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563749
Blanchview	BLAN	-27.5696	152.038	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902460
Blantyre	BLAY	-27.9076	152.681	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	978996
Blaxland	BLAX	-27.1924	151.397	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	624942
Blenheim	BLEN	-27.6537	152.327	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841289
Bli Bli	BBLI	-26.6223	153.042	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210794
BLOOMFIELD	BLOM	-16.0047	145.215	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979010
Bloomsbury	BLOO	-20.7053	148.596	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282226
Blue Mountain	BMOU	-21.583	149.033	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	624989
Blue Mountain Heights	BMHE	-27.5052	151.956	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979023
Blythdale	BLYT	-26.5802	148.959	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765776
Bollier	BOLL	-26.4368	152.733	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765782
Bollon	BOLO	-28.0315	147.478	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979017
BOLWARRA	BOLW	-17.3764	144.194	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902465
BOMBEETA	BOMB	-17.6864	145.959	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	624984
Bongaree	BONG	-27.0875	153.162	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	419943
Bongeen	BONE	-27.5677	151.447	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765774
BONNIE DOON	BDOO	-16.4778	145.398	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210812
Bonogin	BONO	-28.1383	153.342	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703562
Bony Mountain	BMOT	-28.1333	151.835	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563785
Boodua	BOOD	-27.3715	151.814	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703557
BOOGAN	BOOG	-17.6091	146.032	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282208
Booie	BOOI	-26.4984	151.935	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765816
Boonah	BOON	-27.9972	152.681	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563826
Boonara	BOOA	-26.0915	152.057	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140366
Boonarga	BOOR	-26.7975	150.719	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902511
Boondall	BOOL	-27.3487	153.06	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	419920
Boondandilla	BOOZ	-27.8946	150.597	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210767
Boondooma	BOOO	-26.2947	151.261	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625008
Boonooroo	BOOY	-25.6676	152.895	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351577
Boonooroo Plains	BPLI	-25.5614	152.745	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563835
Booral	BOOX	-25.3527	152.891	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563834
Booubyjan	BOOU	-25.9376	151.97	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282194
Booval Fair	BFAI	-27.6157	152.79	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625017
Borallon	BORA	-27.4975	152.703	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841319
Boreen Point	BPON	-26.2862	152.994	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490333
Boronia Heights	BHEI	-27.6906	153.022	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351569
Bororen	BORO	-24.2432	151.496	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841317
Boulia	BOUL	-22.9	139.9	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841337
Bowen	BOWE	-20.017	148.233	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210783
Bowen Hills	BHIS	-27.4442	153.038	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210781
Bowenville	BOWN	-27.3058	151.491	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765807
Boyland	BOYL	-27.943	153.133	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	419916
Boyne Island	BISL	-23.9478	151.355	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140373
Boynedale	BOYN	-24.2151	151.248	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490314
Bracalba	BRAC	-27.0111	152.841	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563819
Bracken Ridge	BRIG	-27.3275	153.026	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490312
Braemore	BRAE	-27.0487	152.389	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563817
BRAMSTON BEACH	BBEH	-17.354	146.024	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140374
Branchview	BRAN	-27.6111	151.336	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351554
BRANDON	BRAD	-19.5543	147.354	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351665
Brassall	BRAS	-27.5946	152.746	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420024
Bray Park	BPAZ	-27.2928	152.962	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625055
Brendale	BREN	-27.3183	152.988	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490425
Bridgeman Downs	BDOW	-27.355	152.994	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282289
Brigalow	BRIA	-26.8439	150.791	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282302
Brighton	BRIH	-27.3053	153.063	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282300
Brighton Eventide	BEVE	-27.2895	153.064	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841358
Brighton Nathan Street	BNST	-27.3035	153.054	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765853
Brightview	BRIT	-27.4991	152.497	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902541
Brigooda	BRIO	-26.2455	151.433	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140460
Bringalily	BRIN	-28.0568	151.16	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703617
BRINSMEAD	BRIM	-16.9034	145.713	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765830
Brisbane	BRIS	-27.4683	153.024	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765829
Brisbane Adelaide Street	BAST	-27.4665	153.027	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703621
Brisbane Market	BMAR	-27.5342	152.999	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703624
Broadbeach	BROA	-28.0294	153.431	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563846
Broadbeach Waters	BWAE	-28.0246	153.411	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841370
Broadmere	BROD	-25.4947	149.525	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703630
Broken River	BRIV	-21.167	148.506	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841371
Brookfield	BROO	-27.4909	152.898	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765877
Brooklands	BROK	-26.7391	151.807	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351635
Brookstead	BROS	-27.7105	151.396	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140421
Brookwater	BROW	-27.656	152.891	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902565
Brooloo	BROL	-26.4869	152.705	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765873
Brooweena	BROE	-25.6032	152.263	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210818
Browns Plains	BPLN	-27.6608	153.04	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979117
Brush Creek	BCRX	-28.6061	151.127	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703668
Bryden	BRYD	-27.2692	152.585	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490391
Brymaroo	BRYM	-27.2177	151.592	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625075
Bucasia	BUCA	-21.0438	149.157	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703679
Bucca	BUCC	-24.8476	152.081	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210825
Buccan	BUCN	-27.7517	153.141	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563889
Buderim	BUDE	-26.6858	153.051	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351618
Budgee	BUDG	-27.7851	152.02	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	351617
Bullcamp	BULL	-26.6295	152.097	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282246
BULLERINGA	BULE	-19.2034	145.774	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282240
Bulli Creek	BCRW	-27.9835	150.826	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	490372
Bulwer	BULW	-27.0768	153.368	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703662
Bunburra	BUNB	-28.0644	152.688	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282355
Bundaberg	BUND	-24.85	152.35	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703701
Bundaberg East	BEAS	-24.8534	152.38	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841411
Bundaberg North	BNOH	-24.8567	152.345	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420093
Bundaberg South	BSOT	-24.8739	152.363	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282353
Bundaberg West	BWET	-24.8711	152.335	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902595
Bundall	BUNA	-28.0042	153.407	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979144
BUNGALOW	BUNL	-16.9362	145.757	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	625115
Bungeworgorai	BUNG	-26.591	148.68	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210918
Bungil	BUNI	-26.6341	148.767	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420086
Bungunya	BUNU	-28.4209	149.658	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841417
Bunjurgen	BUNJ	-28.04	152.617	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765912
Bunya	BUNY	-27.3698	152.938	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140524
Bunya Mountains	BMOA	-26.8901	151.51	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	282361
Burbank	BURB	-27.5589	153.164	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	979139
BURKETOWN	BURK	-17.7398	139.548	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	841422
Burleigh Heads	BHEA	-28.0885	153.452	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765917
Burleigh Waters	BWAR	-28.0952	153.427	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	140520
Burnett Creek	BCRV	-28.2673	152.571	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902613
Burpengary	BURP	-27.167	152.95	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	420076
Burrum	BURR	-25.1842	152.614	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563917
Burrum Heads	BHED	-25.1842	152.614	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	765898
Burrum River	BRIE	-25.2734	152.581	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	210938
Burton	BURT	-21.5383	148.075	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563908
Burua	BURU	-23.9426	151.222	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	703733
BUTCHERS CREEK	BCRU	-17.361	145.692	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	902625
Buxton	BUXT	-25.1967	152.537	Australia	AU	Queensland	QL	Australia/Brisbane	+10:00	+10:00	563965
